VC:904M BD:May 23 2013 SN:LGR-13-0154
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  02/17/2017 09:45:09.862,    2.18742e+00,    0.00000e+00,    1.41767e+04,    0.00000e+00,    4.25092e+02,    0.00000e+00,    2.21887e+00,    0.00000e+00,    4.31205e+02,    0.00000e+00,    1.40370e+02,    0.00000e+00,    1.78676e+01,    0.00000e+00,    2.08291e+01,    0.00000e+00,    8.86740e+00,    0.00000e+00,    8.00294e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:11.770,    2.18560e+00,    0.00000e+00,    1.40070e+04,    0.00000e+00,    4.25130e+02,    0.00000e+00,    2.21665e+00,    0.00000e+00,    4.31169e+02,    0.00000e+00,    1.40359e+02,    0.00000e+00,    1.78741e+01,    0.00000e+00,    2.08610e+01,    0.00000e+00,    8.87197e+00,    0.00000e+00,    8.00056e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:12.670,    2.18623e+00,    0.00000e+00,    1.41456e+04,    0.00000e+00,    4.24969e+02,    0.00000e+00,    2.21760e+00,    0.00000e+00,    4.31067e+02,    0.00000e+00,    1.40394e+02,    0.00000e+00,    1.78759e+01,    0.00000e+00,    2.08720e+01,    0.00000e+00,    8.86741e+00,    0.00000e+00,    8.00003e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:13.570,    2.18680e+00,    0.00000e+00,    1.39125e+04,    0.00000e+00,    4.25132e+02,    0.00000e+00,    2.21765e+00,    0.00000e+00,    4.31131e+02,    0.00000e+00,    1.40338e+02,    0.00000e+00,    1.78778e+01,    0.00000e+00,    2.08814e+01,    0.00000e+00,    8.87111e+00,    0.00000e+00,    8.00075e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:14.471,    2.18570e+00,    0.00000e+00,    1.38833e+04,    0.00000e+00,    4.24830e+02,    0.00000e+00,    2.21647e+00,    0.00000e+00,    4.30811e+02,    0.00000e+00,    1.40415e+02,    0.00000e+00,    1.78797e+01,    0.00000e+00,    2.08918e+01,    0.00000e+00,    8.86929e+00,    0.00000e+00,    8.00514e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:15.370,    2.18783e+00,    0.00000e+00,    1.39293e+04,    0.00000e+00,    4.25226e+02,    0.00000e+00,    2.21873e+00,    0.00000e+00,    4.31232e+02,    0.00000e+00,    1.40327e+02,    0.00000e+00,    1.78820e+01,    0.00000e+00,    2.09053e+01,    0.00000e+00,    8.86901e+00,    0.00000e+00,    7.99792e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:16.270,    2.18668e+00,    0.00000e+00,    1.39139e+04,    0.00000e+00,    4.24433e+02,    0.00000e+00,    2.21754e+00,    0.00000e+00,    4.30422e+02,    0.00000e+00,    1.40439e+02,    0.00000e+00,    1.78838e+01,    0.00000e+00,    2.09143e+01,    0.00000e+00,    8.86739e+00,    0.00000e+00,    8.00451e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:17.170,    2.18916e+00,    0.00000e+00,    1.38205e+04,    0.00000e+00,    4.25553e+02,    0.00000e+00,    2.21984e+00,    0.00000e+00,    4.31517e+02,    0.00000e+00,    1.40332e+02,    0.00000e+00,    1.78860e+01,    0.00000e+00,    2.09283e+01,    0.00000e+00,    8.86583e+00,    0.00000e+00,    7.99518e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:18.074,    2.18488e+00,    0.00000e+00,    1.37620e+04,    0.00000e+00,    4.25037e+02,    0.00000e+00,    2.21537e+00,    0.00000e+00,    4.30968e+02,    0.00000e+00,    1.40438e+02,    0.00000e+00,    1.78880e+01,    0.00000e+00,    2.09415e+01,    0.00000e+00,    8.87044e+00,    0.00000e+00,    7.99980e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:19.035,    2.18819e+00,    0.00000e+00,    1.37807e+04,    0.00000e+00,    4.24832e+02,    0.00000e+00,    2.21877e+00,    0.00000e+00,    4.30768e+02,    0.00000e+00,    1.40336e+02,    0.00000e+00,    1.78896e+01,    0.00000e+00,    2.09549e+01,    0.00000e+00,    8.86692e+00,    0.00000e+00,    8.00279e+00,    0.00000e+00,              3,       Disabled
  02/17/2017 09:45:20.054,    2.18984e+00,    0.00000e+00,    1.38620e+04,    0.00000e+00,    4.25373e+02,    0.00000e+00,    2.22062e+00,    0.00000e+00,    4.31352e+02,    0.00000e+00,    1.40433e+02,    0.00000e+00,    1.78914e+01,    0.00000e+00,    2.09624e+01,    0.00000e+00,    8.86853e+00,    0.00000e+00,    8.00439e+00,    0.00000e+00,              3,       Disabled
